*
* THIS FILE IS USED FOR TEXT MESSAGES USED DURING THE EXECUTION OF THE
* Visual LANSA PRODUCT. ALL LINES MUST BE OF THE FORM NNNN,<TEXT> UNLESS
0838,ｴﾗｰの詳細はx_err.logに書き出されました。第2ﾚﾍﾞﾙﾒｯｾｰｼﾞを参照して下さい。ｻﾎﾟｰﾄへ問題を報告する時にﾛｸﾞを送って下さい。
* The following message text is kept to a minimum so it does not get truncated when long filenames are used.
0839,>S<. ﾌｧｲﾙ名はｺﾋﾟｰ、貼り付けできます。
0907,ﾌｨｰﾙﾄﾞ >S< はRDMLXﾌｨｰﾙﾄﾞで、WebｱﾌﾟﾘｹｰｼｮﾝのDISPLAY, REQUEST, POP_UPｺﾏﾝﾄﾞのみで有効です。
0944,ﾌｨｰﾙﾄﾞは全桁入力しなくてはなりません。
1013,*JOB が ｸﾗｲｱﾝﾄ-ｻｰﾊﾞｰもしくはｻｰﾊﾞｰ-ｸﾗｲｱﾝﾄﾃｰﾌﾞﾙのために指定される場合、さらに他のﾃｰﾌﾞﾙのために指定する必要があります。
1068,プロセス >S< ファンクション >S< に予期しない DISPLAY/REQUEST/POP_UP コマンド。
* *********************************************************************
* RUNTIME MESSAGES USED BY LIMPORT - TRANSLATION IS RECOMMENDED
* *********************************************************************
0844,区画識別 '>S<' は3文字でなければなりません。
0899,Blobの欄 '>S<' の文字変換に失敗しました。ｲﾝﾎﾟｰﾄ･ﾌｫﾙﾀﾞをｻﾎﾟｰﾄに送ってください。欄の最初の3文字で問題になっているﾌｧｲﾙを識別しています。
0941,省略値の言語がｴｸｽﾎﾟｰﾄｼｽﾃﾑのLXXBDFに含まれていませんでした。省略値の言語のための処理は行われません。
0942,目的の区画の省略値の言語が特定されませんでした。省略値の言語のための処理は行われません。
0943,ｴｸｽﾎﾟｰﾄの省略値の言語 '>S<' は、目的の省略値の言語 '>S<' にﾏｯﾌﾟされます。
0953,WAM '>S<', WebRoutine '>S<' (>D<をｾｯﾄ), ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', 言語 '>S<' が発行されました。
0954,WAM '>S<', WebRoutine '>S<' (>D<をｾｯﾄ), ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', 言語 '>S<' のﾘﾌｧﾚﾝｽ変数が発行されました。
0955,ｳｪﾌﾞﾚｯﾄ '>S<' (>D<をｾｯﾄ), ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', 言語 '>S<' が発行されました。
0956,ｳｪﾌﾞﾚｯﾄ '>S<' (>D<をｾｯﾄ), ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', 言語 '>S<' のﾘﾌｧﾚﾝｽ変数が発行されました。
0957,WAM '>S<', WebRoutine '>S<', ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<' の発行が除去されました。
0958,WAM '>S<', WebRoutine '>S<', ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<' のﾘﾌｧﾚﾝｽ変数の発行が除去されました。
0959,ｳｪﾌﾞﾚｯﾄ '>S<' , ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<' の発行が除去されました。
0960,ｳｪﾌﾞﾚｯﾄ '>S<' , ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<' のﾘﾌｧﾚﾝｽ変数の発行が除去されました。
0961,ﾄﾞｷｭﾒﾝﾄの発行ｴﾗｰ: '>S<'
0962,ﾄﾞｷｭﾒﾝﾄの発行の除去ｴﾗｰ: '>S<'
0967,ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', ﾄﾞｷｭﾒﾝﾄ '>S<' を発行しています。
0968,ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', ﾄﾞｷｭﾒﾝﾄ '>S<' を除去しています。
0969,ﾃｸﾉﾛｼﾞｻｰﾋﾞｽ '>S<:>S<', ﾄﾞｷｭﾒﾝﾄ '>S<' を保存しています。
0970,ﾄﾞｷｭﾒﾝﾄ保存ｴﾗｰ: '>S<'
0972,WAMﾄﾞｷｭﾒﾝﾄｷｬｯｼｭをｸﾘｱしています...
0973,WAMﾄﾞｷｭﾒﾝﾄｷｬｯｼｭがｸﾘｱされました。
0974,ﾄﾞｷｭﾒﾝﾄｷｬｯｼｭのｸﾘｱ中にｴﾗｰ: '>S<'
0975,ﾄﾞｷｭﾒﾝﾄ '>S<' はWAMﾄﾞｷｭﾒﾝﾄｷｬｯｼｭから除去しませんでした。
1027,XMLﾊﾟｰｻ/XSLTﾌﾟﾛｾｯｻがｲﾝｽﾄｰﾙされていません。
1028,発行されたXMLﾄﾞｷｭﾒﾝﾄをｲﾝﾎﾟｰﾄできません。必要なXMLﾊﾟｰｻとXSLTﾌﾟﾛｾｯｻが使用できません。
1064,XSLﾃﾞｰﾀが設定されます。Weblet '>S<' (>D<をｾｯﾄ)、 ﾃｸﾉﾛｼﾞｰｻｰﾋﾞｽ'>S<:>S<'、言語 '>S<'。
1065,XSLﾃﾞｰﾀが設定されます。WebRoutine '>S<' (>D<をｾｯﾄ)-WAM '>S<'、ﾃｸﾉﾛｼﾞｰｻｰﾋﾞｽ '>S<:>S<'、言語 '>S<'。
1086,警告： ﾄﾞｷｭﾒﾝﾄ >S< は適切に発行されませんでした。予期したように動作しない可能性があります。
* These messages MUST be these numbers as they are generated by
* X_Check_VN()
1011,区画識別 '>S<' にﾌﾞﾗﾝｸを含めることはできません。
1015,区画識別 '>S<' をﾌﾞﾗﾝｸにすることはできません。
1016,区画識別 '>S<' の最初の文字が正しくありません。
1018,区画識別 '>S<' に無効な文字が含まれています。
1069,エクスポート バージョン >S< が見つかりました。
1070,サポートされていないエクスポート バージョンです。 このエクスポートを使用するために新しいバージョンのLANSAをインストールする必要があります。
1071,UTF-8 のカラムデータを含んでいますが、エクスポート バージョンはそれをサポートしていないバージョンです。 エクスポート システムが無効である可能性があります。
1078,区画'>S<'は存在しません。また、エクスポートは区画定義を含んでいません。
1111,.
* *********************************************************************
* OAM COMPILE AND SQL TABLE BUILD MESSAGES - TRANSLATION IS RECOMMENDED
* *********************************************************************
0250,ﾃｰﾌﾞﾙ >S< の作成／更新が開始されました。
0251,ｲﾝﾃﾞｯｸｽ >S< の作成が開始されました。
0252,ﾋﾞｭｰ >S< の作成が開始されました。
0253,ﾃｰﾌﾞﾙ >S< の作成／更新が完了しました。
0254,ｲﾝﾃﾞｯｸｽ >S< の作成が終了しました。
0255,ﾋﾞｭｰ >S< の作成が終了しました。
0256,>S< が削除できません( >S< )。 SQL ｴﾗｰ= >L<。
0257,>S< - >S< がｺﾚｸｼｮﾝ >S< へ作成／更新しました。
0258,>S< - >S< がｺﾚｸｼｮﾝ >S< へ作成／更新ができませんでした。SQL ｴﾗｰ = >L<
0322,>S< のﾃﾞｰﾀを保管することができません。 SQL ｴﾗｰ = >L<。
0830,ｴﾗｰ >L< がﾃﾞｰﾀﾍﾞｰｽ >S< への接続中に発生しました。接続ﾊﾟﾗﾒｰﾀｰ：>S<
0845,>S< が無視されました。ｵﾌﾞｼﾞｪｸﾄ >S< /ｺﾚｸｼｮﾝ >S<
1120,ﾌｧｲﾙ >S< (ﾗｲﾌﾞﾗﾘ: >S< )は生成できません。>S< (名前: >S< )が既にﾃﾞｰﾀﾍﾞｰｽ内に存在します。問題を解決して再度ｺﾝﾊﾟｲﾙしてください。
1123,>S<、>S< は既にｺﾚｸｼｮﾝ >S< に存在します。
1141,ﾌｧｲﾙ >S< の"ｲﾝﾃﾞｯｸｽとﾋﾞｭｰの再生成"ができません。参照ﾃｰﾌﾞﾙ名 >S< が >S< に変更されています。"ﾃｰﾌﾞﾙの再生成"が必要です。
* *********************************************************************
* ERROR HANDLING MESSAGES - TRANSLATION IS RECOMMENDED
* *********************************************************************
1033,ﾌﾟﾛｾｽ
0261,ﾌｧﾝｸｼｮﾝ
0717,ｺﾝﾎﾟｰﾈﾝﾄ
0262,ｽﾃｰﾄﾒﾝﾄ
0263,ﾙｰﾁﾝ
0264,ﾒｯｾｰｼﾞ
0265,不明/適用
0266,警告
0267,致命的 ｴﾗｰ
0268,SQL ﾃｰﾌﾞﾙ
0269,SQL ｴﾗｰ ｺｰﾄﾞ
0270,OS ｴﾗｰ ﾒｯｾｰｼﾞ
0271,OS ｴﾗｰ ﾒｯｾｰｼﾞ 番号
0408,ﾌｨｰﾙﾄﾞ
0409,ﾌｧｲﾙ
0410,ﾗｲﾌﾞﾗﾘｰ
0554,ｲﾍﾞﾝﾄ: >S<
0555,ﾃﾞﾊﾞｯｸﾞ: >S<
0908,ｲﾝﾎﾟｰﾄは RDMLX ﾘﾎﾟｼﾞﾄﾘ ｵﾌﾞｼﾞｪｸﾄを含んでいますが、区画 >S< は RDMLX 使用可能ではありません。ｲﾝﾎﾟｰﾄはされませんでした。
0924,ﾌﾙRDMLXが使用不可のためﾊﾟｰﾃｨｼｮﾝ定義はｲﾝﾎﾟｰﾄされませんが、その他は目的の区画へｲﾝﾎﾟｰﾄされます。
1125,論理ﾋﾞｭｰ
1142,ﾌｨｰﾙﾄﾞ / ｺﾝﾎﾟｰﾈﾝﾄ
1150,ActiveX
1151,ﾋﾞｯﾄﾏｯﾌﾟ
1152,ｶｰｿﾙ
1153,外部ﾘｿｰｽ
1154,ｱｲｺﾝ
1155,ﾋﾞｼﾞｭｱﾙ ｽﾀｲﾙ
1156,Web ｻｰﾋﾞｽ
1157,.NET ｺﾝﾎﾟｰﾈﾝﾄ
1158,再利用ﾊﾟｰﾂ
1159,ﾋﾞｼﾞﾈｽ ｵﾌﾞｼﾞｪｸﾄ
1160,Web ｱﾌﾟﾘｹｰｼｮﾝ ﾓｼﾞｭｰﾙ
* *********************************************************************
* HELP DIALOG LABELS - TRANSLATION IS RECOMMENDED
* *********************************************************************
0733,目次
0734,索引
0735,ﾌﾟﾛｾｽ
0736,ﾌｧﾝｸｼｮﾝ
0737,ﾌｨｰﾙﾄﾞ
0738,非表示
0739,前へ
0740,次へ
0741,ﾌｫｰﾑ
0742,ﾌｫｰﾑ
0743,ｺﾝﾎﾟｰﾈﾝﾄ
* *********************************************************************
* HELP TEXT ERROR MESSAGES - TRANSLATION IS RECOMMENDED
* *********************************************************************
0751, - ｵﾌﾞｼﾞｪｸﾄの記述が見つかりません。
0752,Visual LANSA の開発環境が導入されていませんので省略時のﾍﾙﾌﾟ ﾌｧｲﾙが見つかりません。 HPLF のﾊﾟﾗﾒｰﾀｰを使用して、ﾍﾙﾌﾟ ﾌｧｲﾙ名とﾊﾟｽを指定して下さい。
0753,ﾍﾙﾌﾟ ﾌｧｲﾙ >S< と >S< は存在しません。構成またはｾｯﾄｱｯﾌﾟ ｴﾗｰ。
0754,ﾍﾙﾌﾟ ﾌｧｲﾙ >S< は存在しません。構成またはｾｯﾄｱｯﾌﾟ ｴﾗｰ。
0761,ﾍﾙﾌﾟ ﾌｧｲﾙ ｴﾗｰ
0762,「ｷｰﾜｰﾄﾞ \">S<\" と \">S<\" は \">S<\" に存在しません」のｴﾗｰが Windows ﾍﾙﾌﾟから発生しました。このｴﾗｰはｷｰﾜｰﾄﾞが見つからない場合、と他のﾍﾙﾌﾟ ﾌｧｲﾙが開いている場合に発生します。他のﾍﾙﾌﾟ ﾌｧｲﾙが開いている場合、閉じてからもう一度操作を行なって下さい。
0763,「ｷｰﾜｰﾄﾞ \">S<\" は \">S<\" に存在しません」のｴﾗｰが Windows ﾍﾙﾌﾟから発生しました。このｴﾗｰはｷｰﾜｰﾄﾞが見つからない場合、と他のﾍﾙﾌﾟ ﾌｧｲﾙが開いている場合に発生します。他のﾍﾙﾌﾟ ﾌｧｲﾙが開いている場合、閉じてからもう一度操作を行なって下さい。
0901,ﾍﾙﾌﾟ ﾌｧｲﾙが存在しません。HLPF のﾊﾟﾗﾒｰﾀをｺﾏﾝﾄﾞﾗｲﾝに定義して、ﾍﾙﾌﾟ ﾌｧｲﾙのﾊﾟｽを指定して下さい。
* *****************************************************************
* MESSAGES USED BY THE ACONFIG ROUTINE - TRANSLATION IS RECOMMENDED
* *****************************************************************
0294,ﾌｧｲﾙ >S< をﾛｰﾄﾞすることができません。ﾄﾞﾗｲﾌﾞとﾊﾟｽ指定を確認して、再度行ってください。
0295,現行 >S<の保管中にｴﾗｰが発生しました。ﾌｧｲﾙは変更されませんでした。
0296,現行 CONFIG.SYS / AUTOEXEC.BAT ﾌｧｲﾙを >S< という名前で保管しました。以前の設定に戻すには、このﾌｧｲﾙを使用してください。
0297,致命的ｴﾗｰが現行の >S< 変更中に発生しました。変更は保管されませんでした。 ﾌｧｲﾙは変更前の状態です。
0298,致命的ｴﾗｰが >S< の置換中に発生しました。以前に保管したﾊﾞｰｼﾞｮﾝに置換されます。
0299,ｼｽﾃﾑ構成の変更が完了しました。保管されたﾌｧｲﾙは、変更結果が正しいことが確認できるまで削除しないでください。
0412,構成ﾕｰﾃｨﾘﾃｨｰ (ACONFIG)
0413,構成ﾕｰﾃｨﾘﾃｨｰ･ﾒｯｾｰｼﾞ
0414,構成ﾕｰﾃｨﾘﾃｨｰが完了しました。表示されたすべてのﾒｯｾｰｼﾞを確認してください。終了するためには OK ﾎﾞﾀﾝを押してください。
0417,構成の更新中に,ｴﾗｰ >L< が発生しました。
* *****************************************************************
* MESSAGES USED BY EXTENDED BIFS - TRANSLATION IS RECOMMENDED
* *****************************************************************
0400,Visual LANSA 開発環境に接続できません。DLL(共有ｵﾌﾞｼﾞｪｸﾄ)>S<をﾛｰﾄﾞできません。
0401,Visual LANSA 開発環境に接続できません。DLL(共有ｵﾌﾞｼﾞｪｸﾄ)ｴﾝﾄﾘｰ･ﾎﾟｲﾝﾄが一致しません。
0402,Visual LANSA 開発環境ｲﾝﾀｰﾌｪｰｽの開始時にｴﾗｰが発生しました。
0403,Visual LANSA 開発環境ｽﾀｰﾄ･ｲﾝﾀｰﾌｪｰｽでｴﾗｰが発生しました。
0404,Visual LANSA ﾀﾞﾝｸﾞﾙの確認ができません。
0405,Visual LANSA 開発環境で致命的なｴﾗｰが発生しました。
0406,ﾘｽﾄ登録数が一致しません。
0577,MAIL に接続できません、dll(共有ｵﾌﾞｼﾞｪｸﾄ) >S< をﾛｰﾄﾞできませんでした。
0578,MAIL に接続できません、dll(共有ｵﾌﾞｼﾞｪｸﾄ) ｴﾝﾄﾘｰ ﾎﾟｲﾝﾄは一致しません。
0765,Visual LANSA の開発環境が正常に導入されていません。
0766,>S< はﾊﾞｰｼﾞｮﾝ >L< です。>S< はﾊﾞｰｼﾞｮﾝ >L< です。開発環境と実行環境のﾊﾞｰｼﾞｮﾝが一致しません。ﾌﾟﾛｸﾞﾗﾑを終了します。
* **************************************************************************
* MESSAGES USED BY *PLUGIN COMMUNICATIONS LOGIC - TRANSLATION IS RECOMMENDED
* **************************************************************************
0507,PRR0067: ">S<"のｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰが発生しました。
0508,PRR0068: ｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰ･ｺ-ﾄﾞ >S< を受け取りました。
0509,PRR0069: エラーが発生した時に参照されていたサーバーのLU名は">S<"です。
0510,PRR0070: ｻｰﾊﾞｰ >S< と通信中..... しばらくお待ちください。
0511,PRR0071:  SSN (Server Symbolic Name) ">S<" は定義され接続中です。
0512,PRR0072: ｻｰﾊﾞｰ SSN >S< との接続中に致命的なｴﾗｰが発生しました。
0513,ﾊﾞｯﾌｧは現在のﾚｺｰﾄﾞを保管する十分なｻｲｽﾞではありません。
0514,PRR0074:  SSN >S< 接続が行われずにｺﾐｭﾆｹｰｼｮﾝを行おうとしました。
0515,PRR0075: ｻｰﾊﾞｰ >S< へ X_PDF_Comms_Flush を送信中に致命的なｴﾗｰが発生しました。
0516,PRR0076: ｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰ - 送信されたｴﾗｰの長さが正しくありません。
0517,PRR0077: ｻｰﾊﾞｰ >S< からのﾃﾞｰﾀの受信時に、ｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰが発生しました。
0518,PRR0079: ｻｰﾊﾞｰ">S<"からの切断中に、ｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰが発生しました。
0519,PRR0078: ｻｰﾊﾞｰ">S<"が定義されていないため要求が処理できません。
0520,PRR0081: ｻｰﾊﾞｰの別名(SSN)が正しくありません。
0521,PRR0082: ﾘｽﾄ >S< はｻｰﾊﾞｰに送信するには大きすぎます。
0522,PRR0083: >S< のｻｰﾊﾞｰ/ｸﾗｲｱﾝﾄ様式変換中に、致命的なｴﾗｰが発生しました。
0523,PRR0084: ｻｰﾊﾞｰ>S<の自動切断が実行されました。
0524,PRR0085: 指定されたﾌｧｲﾙは既にｻｰﾊﾞｰ SSN >S< に接続中です。
0525,PRR0087: SSN >S<のｺﾐｯﾄ/ﾛｰﾙﾊﾞｯｸ中に、ｴﾗｰが発生しました。
0526,PRR0086: ﾌｧｲﾙをｻｰﾊﾞｰ SSN >S< から切断できません。
0527,PRR0070: ｻｰﾊﾞｰ >S< と通信中..... しばらくお待ちください。
0528,PRR0071:  SSN (Server Symbolic Name) ">S<" は定義され接続中です。
0529,PRR0072: ｻｰﾊﾞｰ SSN >S< との接続中に致命的なｴﾗｰが発生しました。
0530,PRR0073:  SSN >S< へ送信中に致命的なｴﾗｰが発生しました。
0531,PRR0074:  SSN >S< 接続が行われずにｺﾐｭﾆｹｰｼｮﾝを行おうとしました。
0532,PRR0075: ｻｰﾊﾞｰ >S< へ X_PDF_Comms_Flush を送信中にｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰが発生しました。
0533,PRR0076: ｺﾐｭﾆｹｰｼｮﾝ･ｴﾗｰ - 送信されたﾃﾞｰﾀの長さが正しくありません。
0534,PRR0077: ｻｰﾊﾞｰ >S< から受信したﾃﾞｰﾀが正しくありません。
0535,PRR0079: ｻｰﾊﾞｰ">S<"からの切断中にｴﾗｰが発生しました。
0536,PRR0078: ｻｰﾊﾞｰ">S<"が定義されていないため、要求が処理できません。
0537,PRR0080:  OS/400 ｻｰﾊﾞｰ >S<.>S< との通信が可能です。
0538,PRR0081: ｻｰﾊﾞｰ別名 (SSN) が正しくありません。
0539,PRR0082: ﾘｽﾄ >S< はｻｰﾊﾞｰに送信するには大きすぎます。 .... ２次ﾚﾍﾞﾙ･ﾒｯｾｰｼﾞを参照してください。
0540,PRR0083:  >S< のｻｰﾊﾞｰ/ｸﾗｲｱﾝﾄ様式変換中にｴﾗｰが発生しました。
0541,PRR0084: ｻｰﾊﾞｰ >S< の自動切断が実行されました。
0542,PRR0085: 指定されたﾌｧｲﾙは既にｻｰﾊﾞｰ SSN >S< に接続中です。
0543,PRR0087:  SSN >S< のｺﾐｯﾄ/ﾛｰﾙﾊﾞｯｸ中に、ｴﾗｰが発生しました。
0544,PRR0086: ﾌｧｲﾙをｻｰﾊﾞｰ SSN >S< から切断することができません。
0546,あなたの Visual LANSA ｺﾝﾋﾟｭｰﾀｰ名は >S< です。
0548,区画情報を更新しました。新しい区画の場合は、CD-ROM の NEWPARTﾃﾞｨﾚｸﾄﾘから *LIMPORT (ﾛｰｶﾙ ﾃﾞｨﾚｸﾄﾘ)を行ってください。
0549,区画識別子の確認
0550,区画 >S< からｴｸｽﾎﾟｰﾄされたｵﾌﾞｼﾞｪｸﾄを区画 >S< にｲﾝﾎﾟｰﾄしようとしています。ｲﾝﾎﾟｰﾄを続行しますか？
1053,PRR0088: 接続したｻｰﾊﾞｰがDEFINE_OS_400_SERVER BIFで定義した場合、ﾌｨｰﾙﾄﾞ数100、ｷｰﾌｨｰﾙﾄﾞ数20がI/O処理で使用することができます。 この制限を回避するためにDEFINE_ANY_SERVER BIFを使用することができます。
* ************************************************************************
* MESSAGES USED BY THE DEPLOYMENT TOOL - TRANSLATION IS RECOMMENDED
* ************************************************************************
0661,ﾃﾞｨﾚｸﾄﾘ &1 は正常に作成されました。
0662,A1320
0663,ﾃﾞｨﾚｸﾄﾘ &1 の作成に失敗しました。
0664,A1320
0665,ﾌｧｲﾙ &1 は正常にｺﾋﾟｰしました。
0666,A0500
0667,ﾌｧｲﾙ &1 のｺﾋﾟｰに失敗しました。
0668,A0500
0669,          &1 完了ﾒｯｾｰｼﾞ
0670,N0070
0671,          &1 警告ﾒｯｾｰｼﾞ
0672,N0070
0673,          &1 致命的ｴﾗｰ
0674,N0070
0675,ﾊﾟｯｹｰｼﾞ &1 の導入を開始しました。
0676,A0080
0677,ﾊﾟｯｹｰｼﾞ &1 の導入を正常に完了しました。
0678,A0080
0679,ﾊﾟｯｹｰｼﾞ &1 の導入は失敗しました。
0680,A0080
0681,ﾌｧｲﾙ &1 の定義は更新されました、再生成する必要があります。
0682,A0100
0683,ﾌｧｲﾙ &1 のﾃﾞｰﾀを正常にｱﾝﾛｰﾄﾞしました。
0684,A0100
0685,ﾌｧｲﾙ &1 のﾃﾞｰﾀのｱﾝﾛｰﾄﾞは失敗しました。
0686,A0100
0687,ﾌｧｲﾙ &1 の再生は正常に完了しました。
0688,A0100
0689,ﾌｧｲﾙ &1 の再生成に失敗しました。
0690,A0100
0691,LANSA 内部ﾃﾞｰﾀのｲﾝﾎﾟｰﾄを開始しました。
0692,
0693,LANSA 内部ﾃﾞｰﾀのｲﾝﾎﾟｰﾄを正常に完了しました。
0694,
0695,LANSA 内部ﾃﾞｰﾀのｲﾝﾎﾟｰﾄに失敗しました。
0696,
0697,ﾌｧｲﾙ &1 のﾃﾞｰﾀは正常にﾛｰﾄﾞしました。
0698,A0100
0699,ﾌｧｲﾙ &1 のﾃﾞｰﾀのﾛｰﾄﾞに失敗しました。
0700,A0100
1171,Unload of data did not occur for &1 because the table does not exist
1172,Unload of data did not occur for &1 because the OAM does not exist
0888,- &1 削除されました。
0889,A1000
0890,- &1 削除されませんでした。
0891,A1000
0987,ｵﾌﾞｼﾞｪｸﾄ &1 のｺﾝﾊﾟｲﾙが成功しました。
0988,A1000
0989,ｵﾌﾞｼﾞｪｸﾄ &1 のｺﾝﾊﾟｲﾙが失敗しました。
0990,A1000
1054,ｲﾝｽﾄｰﾙｺﾝﾄﾛｰﾙﾌｧｲﾙを見つけることができません。ﾊﾟｯｹｰｼﾞｲﾝｽﾄｰﾙは実行されません。
1055,
1056,&1
1057,A1320
* ************************************************************************
* RUN TIME ERRORS ISSUED BY *LSERVER SERVICES - TRANSLATION IS RECOMMENDED
* ************************************************************************
0571,ｸﾗｲｱﾝﾄ ｺﾝﾋﾟｭｰﾀの詳細のｾｯﾄｱｯﾌﾟに失敗しました。戻りｺｰﾄﾞ= >D<
0572,ｸﾗｲｱﾝﾄの要求の受取り時にｴﾗｰが発生しました。
0573,要求の結果をｸﾗｲｱﾝﾄに送った時にｴﾗｰが発生しました。
0574,OAM ">S<" にｴﾗｰが発生しました。>D< の処理時にｴﾗｰが発生しました。戻りｽﾃｰﾀｽ = ">S<"
0575,ｺﾐｯﾄ定義は見つかりません。
0784,DLL または共通ﾗｲﾌﾞﾗﾘ >S< をﾛｰﾄﾞすることができません。 戻りｺｰﾄﾞ = >S<
0785,ｴﾝﾄﾘﾎﾟｲﾝﾄ >S< を分解することができません。DLL または共通ﾗｲﾌﾞﾗﾘ： >S<
0786,対応するｼﾝｸﾞﾙｺｰﾃｰｼｮﾝが見つかりません。
0787,ｺﾏﾝﾄﾞにｴﾗｰが発生しました。
0788,>S< の実行を開始しました。
0789,ｷｰﾜｰﾄﾞ >S< がｺﾏﾝﾄﾞ >S< に見つかりません。
0790,ｷｰﾜｰﾄﾞ >S< の値 ">S<" は無効です。
0791,文字 ">S<" は無効です。文字列：>S<
0795,対応する括弧が見つかりません。
0796,OS ｺﾏﾝﾄﾞの文字列の長さは >D< です。最大の長さは >D< です。
0797,実行ﾌｧｲﾙ >S< が見つかりません。
1045,Join Qureyが異なるﾃﾞｰﾀﾍﾞｰｽのいくつかのﾌｧｲﾙでｻﾎﾟｰﾄされていません。
                        * * * * * * * *ﾘｽﾄの終り* * * * * * *
* ************************************************************************
* RUN TIME ERRORS ISSUED BY OPEN SSL SERVICES - TRANSLATION IS RECOMMENDED
* ************************************************************************
1094,OpenSSL: 警告、不十分なﾗﾝﾀﾞﾑ ﾃﾞｰﾀ。ｾｷｭﾘﾃｨが侵害される可能性があります。
1095,OpenSSL: RSA ﾌﾟﾗｲﾍﾞｰﾄ ｷｰの生成、>D< ﾋﾞｯﾄ ﾓｼﾞｭｰﾙ。
1096,OpenSSL: RSA ｷｰ ﾍﾟｱの初期化中にｴﾗｰ。
1097,OpenSSL: ﾊﾟﾌﾞﾘｯｸ ｷｰ 証明書ﾌｧｲﾙ >S< を開く時にｴﾗｰ。
1098,OpenSSL: 非対称鍵暗号 >S<。
1099,OpenSSL: 対称鍵暗号 >S<。
1100,OpenSSL: 対称鍵暗号 ﾓｼﾞｭｰﾙ >D< ﾋﾞｯﾄ。
1101,OpenSSL: 2 つ以上のﾊﾟﾌﾞﾘｯｸ ﾌｧｲﾙ (*.>S<) が >S< にあります。
1102,OpenSSL: 初期化に失敗しました。
1103,OpenSSL: ﾊﾟﾌﾞﾘｯｸ ｷｰ >S< の読み込み中にｴﾗｰ。
1104,OpenSSL: 暗号化されたｼﾞｮﾌﾞ待ち行列にｼﾞｮﾌﾞは既に存在しています。それらは回復できないため、削除しています。
